The training set: set 2
********************67********************
Current learning rate: 0.001
Epoch: [67][  0/292]	Loss 0.9911 (0.9911)	Accuracy 59.375 (59.375)
Test: [30/74]	Loss 1.0935 (1.0464)	Accuracy 59.375 (63.710)
Test: [40/74]	Loss 0.9690 (1.0674)	Accuracy 68.750 (63.186)
Test: [50/74]	Loss 1.5666 (1.0867)	Accuracy 46.875 (62.806)
Test: [60/74]	Loss 1.0106 (1.0732)	Accuracy 71.875 (63.012)
Test: [70/74]	Loss 1.3895 (1.1079)	Accuracy 43.750 (61.576)
Current Accuracy: 61.598
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s154.0273711681366
********************75********************
Current learning rate: 0.001
Epoch: [75][  0/292]	Loss 0.7352 (0.7352)	Accuracy 78.125 (78.125)
Epoch: [75][ 10/292]	Loss 0.8148 (0.8222)	Accuracy 65.625 (69.602)
Epoch: [75][ 20/292]	Loss 0.8453 (0.8234)	Accuracy 75.000 (69.643)
Epoch: [75][ 30/292]	Loss 0.8264 (0.8653)	Accuracy 75.000 (68.044)
Epoch: [75][ 40/292]	Loss 1.2016 (0.9054)	Accuracy 53.125 (65.625)
Epoch: [75][ 50/292]	Loss 0.7426 (0.9063)	Accuracy 65.625 (65.441)
Epoch: [75][ 60/292]	Loss 0.9824 (0.9218)	Accuracy 62.500 (65.676)
Epoch: [75][ 70/292]	Loss 0.8121 (0.9148)	Accuracy 68.750 (65.801)
Epoch: [75][ 80/292]	Loss 1.1768 (0.9251)	Accuracy 53.125 (65.586)
Epoch: [75][ 90/292]	Loss 0.7660 (0.9252)	Accuracy 68.750 (65.385)
Epoch: [75][100/292]	Loss 0.8932 (0.9216)	Accuracy 71.875 (65.563)
Epoch: [75][110/292]	Loss 0.6416 (0.9177)	Accuracy 87.500 (65.850)
Epoch: [75][120/292]	Loss 0.7135 (0.9166)	Accuracy 75.000 (65.832)
Epoch: [75][130/292]	Loss 0.9119 (0.9236)	Accuracy 75.000 (65.697)
Epoch: [75][140/292]	Loss 1.1596 (0.9273)	Accuracy 59.375 (65.625)
Epoch: [75][150/292]	Loss 0.8978 (0.9257)	Accuracy 65.625 (65.625)
Epoch: [75][160/292]	Loss 1.3959 (0.9282)	Accuracy 43.750 (65.470)
Epoch: [75][170/292]	Loss 0.8845 (0.9289)	Accuracy 68.750 (65.534)
Epoch: [75][180/292]	Loss 0.8160 (0.9309)	Accuracy 75.000 (65.660)
Epoch: [75][190/292]	Loss 1.0513 (0.9257)	Accuracy 56.250 (65.821)
Epoch: [75][200/292]	Loss 0.9865 (0.9205)	Accuracy 53.125 (65.889)
Epoch: [75][210/292]	Loss 0.8885 (0.9203)	Accuracy 65.625 (65.966)
Epoch: [75][220/292]	Loss 0.9725 (0.9193)	Accuracy 75.000 (66.007)
Epoch: [75][230/292]	Loss 1.1214 (0.9208)	Accuracy 53.125 (65.950)
Epoch: [75][240/292]	Loss 0.8765 (0.9176)	Accuracy 71.875 (66.014)
Epoch: [75][250/292]	Loss 0.7214 (0.9173)	Accuracy 71.875 (65.986)
Epoch: [75][260/292]	Loss 0.7758 (0.9137)	Accuracy 75.000 (66.188)
Epoch: [75][270/292]	Loss 0.8146 (0.9167)	Accuracy 71.875 (66.144)
Epoch: [75][280/292]	Loss 0.5265 (0.9131)	Accuracy 84.375 (66.303)
Epoch: [75][290/292]	Loss 0.8907 (0.9130)	Accuracy 65.625 (66.259)
Test: [ 0/74]	Loss 2.9135 (2.9135)	Accuracy  9.375 ( 9.375)
Test: [10/74]	Loss 1.2705 (1.2684)	Accuracy 53.125 (57.386)
Test: [20/74]	Loss 0.7891 (1.1030)	Accuracy 75.000 (62.202)
Test: [30/74]	Loss 1.0180 (1.0538)	Accuracy 65.625 (64.214)
Test: [40/74]	Loss 0.9503 (1.0705)	Accuracy 65.625 (63.796)
Test: [50/74]	Loss 1.4759 (1.0807)	Accuracy 50.000 (63.787)
Test: [60/74]	Loss 0.9901 (1.0631)	Accuracy 68.750 (64.447)
Test: [70/74]	Loss 1.3074 (1.0892)	Accuracy 46.875 (62.852)
Current Accuracy: 62.794
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s154.22535824775696
********************76********************
Current learning rate: 0.001
Epoch: [76][  0/292]	Loss 0.8378 (0.8378)	Accuracy 65.625 (65.625)
Epoch: [76][ 10/292]	Loss 0.6505 (0.9063)	Accuracy 75.000 (66.193)
Epoch: [76][ 20/292]	Loss 1.2029 (0.9261)	Accuracy 62.500 (66.667)
Epoch: [76][ 30/292]	Loss 0.9364 (0.9100)	Accuracy 59.375 (66.532)
Epoch: [76][ 40/292]	Loss 1.0836 (0.9025)	Accuracy 59.375 (66.463)
Epoch: [76][ 50/292]	Loss 1.0097 (0.9073)	Accuracy 56.250 (65.993)
Epoch: [76][ 60/292]	Loss 0.9672 (0.9082)	Accuracy 65.625 (65.881)
Epoch: [76][ 70/292]	Loss 1.0343 (0.9104)	Accuracy 53.125 (65.493)
Epoch: [76][ 80/292]	Loss 1.2945 (0.9240)	Accuracy 46.875 (64.660)
Epoch: [76][ 90/292]	Loss 0.9672 (0.9277)	Accuracy 56.250 (64.835)
Epoch: [76][100/292]	Loss 1.0361 (0.9294)	Accuracy 68.750 (65.037)
Epoch: [76][110/292]	Loss 1.1275 (0.9235)	Accuracy 62.500 (65.456)
Epoch: [76][120/292]	Loss 0.9355 (0.9158)	Accuracy 65.625 (65.857)
Epoch: [76][130/292]	Loss 0.7983 (0.9197)	Accuracy 62.500 (65.673)
Epoch: [76][140/292]	Loss 0.7942 (0.9173)	Accuracy 68.750 (65.824)
Epoch: [76][150/292]	Loss 0.6421 (0.9106)	Accuracy 81.250 (66.142)
Epoch: [76][160/292]	Loss 0.7692 (0.9103)	Accuracy 62.500 (66.071)
Epoch: [76][170/292]	Loss 0.6862 (0.9085)	Accuracy 78.125 (66.027)
Epoch: [76][180/292]	Loss 0.8711 (0.9103)	Accuracy 56.250 (65.780)
Epoch: [76][190/292]	Loss 0.9280 (0.9145)	Accuracy 71.875 (65.641)
Epoch: [76][200/292]	Loss 1.1325 (0.9166)	Accuracy 65.625 (65.656)
Epoch: [76][210/292]	Loss 1.0511 (0.9194)	Accuracy 62.500 (65.595)
Epoch: [76][220/292]	Loss 0.6907 (0.9198)	Accuracy 78.125 (65.512)
Epoch: [76][230/292]	Loss 1.2089 (0.9209)	Accuracy 56.250 (65.436)
Epoch: [76][240/292]	Loss 0.9352 (0.9206)	Accuracy 59.375 (65.392)
Epoch: [76][250/292]	Loss 0.8295 (0.9177)	Accuracy 65.625 (65.451)
Epoch: [76][260/292]	Loss 0.8542 (0.9187)	Accuracy 68.750 (65.386)
Epoch: [76][270/292]	Loss 0.9870 (0.9194)	Accuracy 68.750 (65.452)
Epoch: [76][280/292]	Loss 1.1309 (0.9204)	Accuracy 50.000 (65.380)
Epoch: [76][290/292]	Loss 0.9456 (0.9179)	Accuracy 62.500 (65.550)
Test: [ 0/74]	Loss 2.7845 (2.7845)	Accuracy  9.375 ( 9.375)
Test: [10/74]	Loss 1.1382 (1.1939)	Accuracy 59.375 (58.807)
Test: [20/74]	Loss 0.7294 (1.0451)	Accuracy 75.000 (62.946)
Test: [30/74]	Loss 1.0653 (1.0235)	Accuracy 62.500 (64.113)
Test: [40/74]	Loss 1.0182 (1.0467)	Accuracy 65.625 (63.110)
Test: [50/74]	Loss 1.5999 (1.0649)	Accuracy 46.875 (62.745)
Test: [60/74]	Loss 0.9245 (1.0470)	Accuracy 71.875 (63.268)
Test: [70/74]	Loss 1.3865 (1.0795)	Accuracy 50.000 (61.928)
Current Accuracy: 62.067
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s152.82440280914307
********************77********************
Current learning rate: 0.001
Epoch: [77][  0/292]	Loss 1.0381 (1.0381)	Accuracy 65.625 (65.625)
Epoch: [77][ 10/292]	Loss 0.9057 (0.9185)	Accuracy 71.875 (65.057)
Epoch: [77][ 20/292]	Loss 1.0271 (0.9175)	Accuracy 65.625 (66.369)
Epoch: [77][ 30/292]	Loss 1.1537 (0.9068)	Accuracy 53.125 (67.036)
Epoch: [77][ 40/292]	Loss 0.9144 (0.9282)	Accuracy 59.375 (66.082)
Epoch: [77][ 50/292]	Loss 1.0614 (0.9260)	Accuracy 53.125 (65.931)
Epoch: [77][ 60/292]	Loss 0.8712 (0.9173)	Accuracy 68.750 (66.291)
Epoch: [77][ 70/292]	Loss 0.8154 (0.9083)	Accuracy 71.875 (66.681)
Epoch: [77][ 80/292]	Loss 1.0264 (0.9046)	Accuracy 62.500 (66.975)
Epoch: [77][ 90/292]	Loss 0.7047 (0.9061)	Accuracy 75.000 (67.170)
Epoch: [77][100/292]	Loss 0.8511 (0.9132)	Accuracy 71.875 (66.553)
Epoch: [77][110/292]	Loss 1.0734 (0.9103)	Accuracy 56.250 (66.695)
Epoch: [77][120/292]	Loss 1.1402 (0.9152)	Accuracy 53.125 (66.529)
Epoch: [77][130/292]	Loss 0.8104 (0.9171)	Accuracy 75.000 (66.508)
Epoch: [77][140/292]	Loss 0.6719 (0.9079)	Accuracy 75.000 (66.844)
Epoch: [77][150/292]	Loss 1.0705 (0.9115)	Accuracy 56.250 (66.515)
Epoch: [77][160/292]	Loss 0.8688 (0.9100)	Accuracy 65.625 (66.537)
Epoch: [77][170/292]	Loss 0.8019 (0.9058)	Accuracy 65.625 (66.721)
Epoch: [77][180/292]	Loss 0.7981 (0.9063)	Accuracy 75.000 (66.609)
Epoch: [77][190/292]	Loss 0.8391 (0.9040)	Accuracy 68.750 (66.672)
Epoch: [77][200/292]	Loss 0.9815 (0.9049)	Accuracy 65.625 (66.713)
Epoch: [77][210/292]	Loss 0.8781 (0.9065)	Accuracy 75.000 (66.632)
Epoch: [77][220/292]	Loss 0.6956 (0.9063)	Accuracy 78.125 (66.530)
Epoch: [77][230/292]	Loss 0.9883 (0.9068)	Accuracy 53.125 (66.504)
Epoch: [77][240/292]	Loss 1.0015 (0.9042)	Accuracy 50.000 (66.585)
Epoch: [77][250/292]	Loss 0.6315 (0.9036)	Accuracy 78.125 (66.621)
Epoch: [77][260/292]	Loss 0.6865 (0.9015)	Accuracy 71.875 (66.655)
Epoch: [77][270/292]	Loss 0.9268 (0.8987)	Accuracy 68.750 (66.744)
Epoch: [77][280/292]	Loss 1.0257 (0.8994)	Accuracy 59.375 (66.804)
Epoch: [77][290/292]	Loss 0.9485 (0.8988)	Accuracy 62.500 (66.763)
Test: [ 0/74]	Loss 2.9489 (2.9489)	Accuracy 15.625 (15.625)
Test: [10/74]	Loss 1.1366 (1.2171)	Accuracy 59.375 (57.670)
Test: [20/74]	Loss 0.7359 (1.0555)	Accuracy 81.250 (63.244)
Test: [30/74]	Loss 1.0670 (1.0359)	Accuracy 62.500 (64.113)
Test: [40/74]	Loss 0.9664 (1.0520)	Accuracy 62.500 (63.338)
Test: [50/74]	Loss 1.6974 (1.0740)	Accuracy 46.875 (63.051)
Test: [60/74]	Loss 0.9956 (1.0566)	Accuracy 68.750 (63.678)
Test: [70/74]	Loss 1.3690 (1.0915)	Accuracy 56.250 (62.500)
Current Accuracy: 62.623
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s153.48313355445862
********************78********************
Current learning rate: 0.001
Epoch: [78][  0/292]	Loss 0.5776 (0.5776)	Accuracy 71.875 (71.875)
Epoch: [78][ 10/292]	Loss 1.1627 (0.9417)	Accuracy 50.000 (64.773)
Epoch: [78][ 20/292]	Loss 0.6692 (0.9028)	Accuracy 75.000 (66.220)
Epoch: [78][ 30/292]	Loss 1.1305 (0.9025)	Accuracy 62.500 (67.238)
Epoch: [78][ 40/292]	Loss 0.6969 (0.8998)	Accuracy 75.000 (67.302)
Epoch: [78][ 50/292]	Loss 0.8736 (0.9097)	Accuracy 59.375 (66.544)
Epoch: [78][ 60/292]	Loss 0.8050 (0.9037)	Accuracy 68.750 (66.598)
Epoch: [78][ 70/292]	Loss 0.7294 (0.9066)	Accuracy 68.750 (66.373)
Epoch: [78][ 80/292]	Loss 0.9198 (0.9079)	Accuracy 68.750 (66.474)
Epoch: [78][ 90/292]	Loss 1.0209 (0.9179)	Accuracy 62.500 (65.728)
Epoch: [78][100/292]	Loss 0.6585 (0.9085)	Accuracy 78.125 (66.058)
Epoch: [78][110/292]	Loss 0.9498 (0.8977)	Accuracy 65.625 (66.413)
Epoch: [78][120/292]	Loss 0.9222 (0.8976)	Accuracy 65.625 (66.451)
Epoch: [78][130/292]	Loss 1.0279 (0.9028)	Accuracy 62.500 (66.245)
Epoch: [78][140/292]	Loss 0.7505 (0.9010)	Accuracy 65.625 (66.334)
Epoch: [78][150/292]	Loss 0.9103 (0.9024)	Accuracy 68.750 (66.246)
Epoch: [78][160/292]	Loss 0.8329 (0.9032)	Accuracy 71.875 (66.188)
Epoch: [78][170/292]	Loss 0.9050 (0.8986)	Accuracy 65.625 (66.393)
Epoch: [78][180/292]	Loss 0.9681 (0.9000)	Accuracy 56.250 (66.436)
Epoch: [78][190/292]	Loss 0.9241 (0.9014)	Accuracy 65.625 (66.443)
Epoch: [78][200/292]	Loss 0.8370 (0.9046)	Accuracy 71.875 (66.356)
Epoch: [78][210/292]	Loss 0.7553 (0.9048)	Accuracy 65.625 (66.395)
Epoch: [78][220/292]	Loss 1.0269 (0.9042)	Accuracy 71.875 (66.445)
Epoch: [78][230/292]	Loss 0.8194 (0.9010)	Accuracy 68.750 (66.531)
Epoch: [78][240/292]	Loss 1.2322 (0.9047)	Accuracy 56.250 (66.429)
Epoch: [78][250/292]	Loss 0.8943 (0.9071)	Accuracy 65.625 (66.347)
Epoch: [78][260/292]	Loss 0.9568 (0.9086)	Accuracy 68.750 (66.284)
Epoch: [78][270/292]	Loss 0.6593 (0.9138)	Accuracy 75.000 (66.029)
Epoch: [78][280/292]	Loss 0.9208 (0.9148)	Accuracy 59.375 (66.025)
Epoch: [78][290/292]	Loss 0.9631 (0.9097)	Accuracy 50.000 (66.173)
Test: [ 0/74]	Loss 2.6210 (2.6210)	Accuracy 15.625 (15.625)
Test: [10/74]	Loss 1.1463 (1.2177)	Accuracy 53.125 (56.534)
Test: [20/74]	Loss 0.7698 (1.0670)	Accuracy 75.000 (62.946)
Test: [30/74]	Loss 1.0393 (1.0421)	Accuracy 65.625 (63.810)
Test: [40/74]	Loss 0.9490 (1.0541)	Accuracy 65.625 (63.034)
Test: [50/74]	Loss 1.6055 (1.0704)	Accuracy 40.625 (62.623)
Test: [60/74]	Loss 0.9503 (1.0556)	Accuracy 68.750 (63.217)
Test: [70/74]	Loss 1.3206 (1.0852)	Accuracy 50.000 (62.148)
Current Accuracy: 62.324
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s152.90787076950073
********************79********************
Current learning rate: 0.001
Epoch: [79][  0/292]	Loss 0.9993 (0.9993)	Accuracy 53.125 (53.125)
Epoch: [79][ 10/292]	Loss 0.9945 (0.8700)	Accuracy 68.750 (65.057)
Epoch: [79][ 20/292]	Loss 1.0716 (0.8753)	Accuracy 62.500 (65.774)
Epoch: [79][ 30/292]	Loss 0.8960 (0.8912)	Accuracy 59.375 (65.323)
Epoch: [79][ 40/292]	Loss 0.7262 (0.8995)	Accuracy 65.625 (65.396)
Epoch: [79][ 50/292]	Loss 0.7596 (0.8941)	Accuracy 78.125 (65.809)
Epoch: [79][ 60/292]	Loss 0.6835 (0.9074)	Accuracy 71.875 (65.010)
Epoch: [79][ 70/292]	Loss 0.9554 (0.9055)	Accuracy 65.625 (65.185)
Epoch: [79][ 80/292]	Loss 0.8056 (0.9117)	Accuracy 62.500 (64.931)
Epoch: [79][ 90/292]	Loss 0.7648 (0.9106)	Accuracy 71.875 (65.076)
Epoch: [79][100/292]	Loss 0.9176 (0.9116)	Accuracy 75.000 (65.161)
Epoch: [79][110/292]	Loss 1.0350 (0.9130)	Accuracy 68.750 (65.146)
Epoch: [79][120/292]	Loss 0.8356 (0.9175)	Accuracy 59.375 (64.902)
Epoch: [79][130/292]	Loss 0.9590 (0.9165)	Accuracy 68.750 (65.148)
Epoch: [79][140/292]	Loss 1.0908 (0.9132)	Accuracy 50.000 (65.270)
Epoch: [79][150/292]	Loss 0.9833 (0.9159)	Accuracy 65.625 (65.190)
Epoch: [79][160/292]	Loss 0.8832 (0.9136)	Accuracy 71.875 (65.586)
Epoch: [79][170/292]	Loss 0.8286 (0.9092)	Accuracy 59.375 (65.570)
Epoch: [79][180/292]	Loss 1.0521 (0.9152)	Accuracy 56.250 (65.366)
Epoch: [79][190/292]	Loss 0.6379 (0.9153)	Accuracy 78.125 (65.281)
Epoch: [79][200/292]	Loss 0.6360 (0.9192)	Accuracy 84.375 (65.205)
Epoch: [79][210/292]	Loss 1.3167 (0.9205)	Accuracy 50.000 (65.270)
Epoch: [79][220/292]	Loss 0.9410 (0.9224)	Accuracy 71.875 (65.144)
Epoch: [79][230/292]	Loss 1.0957 (0.9182)	Accuracy 68.750 (65.260)
Epoch: [79][240/292]	Loss 0.8300 (0.9187)	Accuracy 65.625 (65.314)
Epoch: [79][250/292]	Loss 1.2017 (0.9207)	Accuracy 53.125 (65.239)
Epoch: [79][260/292]	Loss 0.6818 (0.9181)	Accuracy 71.875 (65.326)
Epoch: [79][270/292]	Loss 0.7739 (0.9168)	Accuracy 68.750 (65.406)
Epoch: [79][280/292]	Loss 0.9445 (0.9157)	Accuracy 68.750 (65.480)
Epoch: [79][290/292]	Loss 0.9489 (0.9136)	Accuracy 59.375 (65.507)
Test: [ 0/74]	Loss 2.8479 (2.8479)	Accuracy  9.375 ( 9.375)
Test: [10/74]	Loss 1.1157 (1.1870)	Accuracy 59.375 (57.670)
Test: [20/74]	Loss 0.7583 (1.0475)	Accuracy 81.250 (63.690)
Test: [30/74]	Loss 1.0929 (1.0202)	Accuracy 59.375 (64.919)
Test: [40/74]	Loss 0.9191 (1.0487)	Accuracy 65.625 (63.338)
Test: [50/74]	Loss 1.6445 (1.0746)	Accuracy 43.750 (62.561)
Test: [60/74]	Loss 0.9337 (1.0604)	Accuracy 71.875 (62.859)
Test: [70/74]	Loss 1.4127 (1.0950)	Accuracy 53.125 (61.928)
Current Accuracy: 61.768
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s153.2738184928894
********************80********************
Current learning rate: 0.001
Epoch: [80][  0/292]	Loss 0.9575 (0.9575)	Accuracy 56.250 (56.250)
Epoch: [80][ 10/292]	Loss 0.8653 (0.7738)	Accuracy 71.875 (71.023)
Epoch: [80][ 20/292]	Loss 1.1373 (0.8509)	Accuracy 56.250 (68.006)
Epoch: [80][ 30/292]	Loss 1.0408 (0.8755)	Accuracy 59.375 (67.540)
Epoch: [80][ 40/292]	Loss 0.6447 (0.8821)	Accuracy 78.125 (66.997)
Epoch: [80][ 50/292]	Loss 1.0002 (0.8929)	Accuracy 68.750 (66.973)
Epoch: [80][ 60/292]	Loss 0.6690 (0.8809)	Accuracy 78.125 (67.213)
Epoch: [80][ 70/292]	Loss 1.0370 (0.8813)	Accuracy 59.375 (67.254)
Epoch: [80][ 80/292]	Loss 0.7649 (0.8928)	Accuracy 68.750 (66.744)
Epoch: [80][ 90/292]	Loss 0.9707 (0.9028)	Accuracy 71.875 (66.655)
Epoch: [80][100/292]	Loss 0.8913 (0.9044)	Accuracy 62.500 (66.522)
Epoch: [80][110/292]	Loss 1.1044 (0.9091)	Accuracy 56.250 (66.301)
Epoch: [80][120/292]	Loss 0.7473 (0.9172)	Accuracy 78.125 (66.064)
Epoch: [80][130/292]	Loss 0.8465 (0.9237)	Accuracy 71.875 (65.744)
Epoch: [80][140/292]	Loss 1.0603 (0.9239)	Accuracy 62.500 (65.758)
Epoch: [80][150/292]	Loss 1.1315 (0.9165)	Accuracy 56.250 (66.204)
Epoch: [80][160/292]	Loss 0.8768 (0.9141)	Accuracy 62.500 (66.207)
Epoch: [80][170/292]	Loss 0.7669 (0.9138)	Accuracy 62.500 (66.173)
Epoch: [80][180/292]	Loss 0.9913 (0.9139)	Accuracy 59.375 (66.057)
Epoch: [80][190/292]	Loss 1.0870 (0.9116)	Accuracy 62.500 (66.279)
Epoch: [80][200/292]	Loss 1.2285 (0.9120)	Accuracy 59.375 (66.294)
Epoch: [80][210/292]	Loss 0.8357 (0.9097)	Accuracy 75.000 (66.469)
Epoch: [80][220/292]	Loss 1.0158 (0.9091)	Accuracy 65.625 (66.445)
Epoch: [80][230/292]	Loss 0.5681 (0.9082)	Accuracy 90.625 (66.572)
Epoch: [80][240/292]	Loss 0.7210 (0.9085)	Accuracy 71.875 (66.546)
Epoch: [80][250/292]	Loss 0.7268 (0.9082)	Accuracy 78.125 (66.509)
Epoch: [80][260/292]	Loss 0.9513 (0.9092)	Accuracy 71.875 (66.415)
Epoch: [80][270/292]	Loss 0.8630 (0.9099)	Accuracy 59.375 (66.432)
Epoch: [80][280/292]	Loss 0.9641 (0.9106)	Accuracy 62.500 (66.381)
Epoch: [80][290/292]	Loss 0.7991 (0.9111)	Accuracy 71.875 (66.398)
Test: [ 0/74]	Loss 2.8716 (2.8716)	Accuracy  9.375 ( 9.375)
Test: [10/74]	Loss 1.2054 (1.2306)	Accuracy 59.375 (57.386)
Test: [20/74]	Loss 0.6871 (1.0617)	Accuracy 78.125 (63.095)
Test: [30/74]	Loss 1.0962 (1.0252)	Accuracy 65.625 (65.222)
Test: [40/74]	Loss 1.0509 (1.0535)	Accuracy 62.500 (64.101)
Test: [50/74]	Loss 1.6828 (1.0779)	Accuracy 46.875 (63.664)
Test: [60/74]	Loss 0.9521 (1.0629)	Accuracy 62.500 (64.191)
Test: [70/74]	Loss 1.4493 (1.0984)	Accuracy 59.375 (62.940)
Current Accuracy: 62.666
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s152.90009951591492
********************81********************
Current learning rate: 0.001
Epoch: [81][  0/292]	Loss 0.7670 (0.7670)	Accuracy 78.125 (78.125)
Epoch: [81][ 10/292]	Loss 0.8667 (0.9078)	Accuracy 75.000 (65.909)
Epoch: [81][ 20/292]	Loss 0.9200 (0.8541)	Accuracy 59.375 (68.750)
Epoch: [81][ 30/292]	Loss 0.8869 (0.8374)	Accuracy 65.625 (69.153)
Epoch: [81][ 40/292]	Loss 0.6255 (0.8534)	Accuracy 75.000 (68.674)
Epoch: [81][ 50/292]	Loss 0.8140 (0.8593)	Accuracy 75.000 (68.689)
Epoch: [81][ 60/292]	Loss 1.0632 (0.8743)	Accuracy 68.750 (67.982)
Epoch: [81][ 70/292]	Loss 1.2659 (0.8786)	Accuracy 53.125 (67.474)
Epoch: [81][ 80/292]	Loss 1.1408 (0.8848)	Accuracy 56.250 (67.554)
Epoch: [81][ 90/292]	Loss 0.8069 (0.8872)	Accuracy 71.875 (67.308)
Epoch: [81][100/292]	Loss 0.8118 (0.9014)	Accuracy 68.750 (66.646)
Epoch: [81][110/292]	Loss 1.1002 (0.9073)	Accuracy 46.875 (66.188)
Epoch: [81][120/292]	Loss 0.7391 (0.9044)	Accuracy 71.875 (66.245)
Epoch: [81][130/292]	Loss 0.8882 (0.9012)	Accuracy 65.625 (66.579)
Epoch: [81][140/292]	Loss 0.9101 (0.9012)	Accuracy 68.750 (66.534)
Epoch: [81][150/292]	Loss 0.8991 (0.9073)	Accuracy 62.500 (66.225)
Epoch: [81][160/292]	Loss 0.7795 (0.9067)	Accuracy 71.875 (66.130)
Epoch: [81][170/292]	Loss 0.9754 (0.9043)	Accuracy 59.375 (66.118)
Epoch: [81][180/292]	Loss 1.1684 (0.9073)	Accuracy 59.375 (66.039)
Epoch: [81][190/292]	Loss 0.7033 (0.9045)	Accuracy 68.750 (66.083)
Epoch: [81][200/292]	Loss 1.0691 (0.9070)	Accuracy 59.375 (65.998)
Epoch: [81][210/292]	Loss 1.0863 (0.9068)	Accuracy 59.375 (65.936)
Epoch: [81][220/292]	Loss 0.7857 (0.9079)	Accuracy 75.000 (65.979)
Epoch: [81][230/292]	Loss 0.6342 (0.9051)	Accuracy 81.250 (66.071)
Epoch: [81][240/292]	Loss 0.7458 (0.9047)	Accuracy 68.750 (66.157)
Epoch: [81][250/292]	Loss 0.9202 (0.9048)	Accuracy 65.625 (66.111)
Epoch: [81][260/292]	Loss 0.7543 (0.9059)	Accuracy 75.000 (65.984)
Epoch: [81][270/292]	Loss 1.1602 (0.9052)	Accuracy 59.375 (66.098)
Epoch: [81][280/292]	Loss 1.2133 (0.9086)	Accuracy 56.250 (66.003)
Epoch: [81][290/292]	Loss 0.9874 (0.9094)	Accuracy 65.625 (66.033)
Test: [ 0/74]	Loss 2.6498 (2.6498)	Accuracy 12.500 (12.500)
Test: [10/74]	Loss 1.2790 (1.2469)	Accuracy 46.875 (55.114)
Test: [20/74]	Loss 0.7628 (1.0730)	Accuracy 75.000 (61.161)
Test: [30/74]	Loss 1.0936 (1.0428)	Accuracy 59.375 (62.601)
Test: [40/74]	Loss 1.0432 (1.0616)	Accuracy 56.250 (61.738)
Test: [50/74]	Loss 1.5185 (1.0763)	Accuracy 43.750 (61.826)
Test: [60/74]	Loss 0.9917 (1.0627)	Accuracy 62.500 (62.295)
Test: [70/74]	Loss 1.1464 (1.0866)	Accuracy 59.375 (61.444)
Current Accuracy: 61.640
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s153.31977343559265
********************82********************
Current learning rate: 0.001
Epoch: [82][  0/292]	Loss 1.2049 (1.2049)	Accuracy 62.500 (62.500)
Epoch: [82][ 10/292]	Loss 0.8421 (0.9081)	Accuracy 68.750 (66.761)
Epoch: [82][ 20/292]	Loss 0.6966 (0.8577)	Accuracy 75.000 (69.048)
Epoch: [82][ 30/292]	Loss 0.8163 (0.8636)	Accuracy 68.750 (68.548)
Epoch: [82][ 40/292]	Loss 0.5886 (0.8662)	Accuracy 87.500 (69.512)
Epoch: [82][ 50/292]	Loss 0.6799 (0.8515)	Accuracy 78.125 (69.975)
Epoch: [82][ 60/292]	Loss 1.0503 (0.8747)	Accuracy 62.500 (68.494)
Epoch: [82][ 70/292]	Loss 0.8394 (0.8803)	Accuracy 68.750 (68.178)
Epoch: [82][ 80/292]	Loss 1.0792 (0.8812)	Accuracy 62.500 (68.133)
Epoch: [82][ 90/292]	Loss 0.7737 (0.8826)	Accuracy 78.125 (67.857)
Epoch: [82][100/292]	Loss 0.8474 (0.8876)	Accuracy 62.500 (67.667)
Epoch: [82][110/292]	Loss 0.4991 (0.8840)	Accuracy 84.375 (67.680)
Epoch: [82][120/292]	Loss 0.8701 (0.8835)	Accuracy 68.750 (67.510)
Epoch: [82][130/292]	Loss 0.9884 (0.8913)	Accuracy 62.500 (67.176)
Epoch: [82][140/292]	Loss 1.1281 (0.8952)	Accuracy 46.875 (66.733)
Epoch: [82][150/292]	Loss 0.8663 (0.8971)	Accuracy 75.000 (66.825)
Epoch: [82][160/292]	Loss 1.2045 (0.9028)	Accuracy 53.125 (66.479)
Epoch: [82][170/292]	Loss 1.0710 (0.9020)	Accuracy 65.625 (66.685)
Epoch: [82][180/292]	Loss 0.9911 (0.9068)	Accuracy 59.375 (66.506)
Epoch: [82][190/292]	Loss 0.9846 (0.9090)	Accuracy 71.875 (66.427)
Epoch: [82][200/292]	Loss 1.1750 (0.9105)	Accuracy 59.375 (66.449)
Epoch: [82][210/292]	Loss 1.1194 (0.9126)	Accuracy 56.250 (66.262)
Epoch: [82][220/292]	Loss 0.9823 (0.9115)	Accuracy 62.500 (66.275)
Epoch: [82][230/292]	Loss 0.7930 (0.9132)	Accuracy 78.125 (66.220)
Epoch: [82][240/292]	Loss 0.9421 (0.9121)	Accuracy 75.000 (66.221)
Epoch: [82][250/292]	Loss 0.8711 (0.9128)	Accuracy 65.625 (66.098)
Epoch: [82][260/292]	Loss 0.7375 (0.9107)	Accuracy 78.125 (66.248)
